packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
3777,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400896717226,1742833873.737506,2025-03-24 18:31:13.737506
3778,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,5060301197,1742833873.76324,2025-03-24 18:31:13.763240
3779,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400896819592,1742833873.839585,2025-03-24 18:31:13.839585
3780,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5060403595,1742833873.865696,2025-03-24 18:31:13.865696
3781,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400896922015,1742833873.942075,2025-03-24 18:31:13.942075
3782,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5060505994,1742833873.968033,2025-03-24 18:31:13.968033
3783,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400897024398,1742833874.044678,2025-03-24 18:31:14.044678
3784,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400897126820,1742833874.146792,2025-03-24 18:31:14.146792
3785,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400897229209,1742833874.249224,2025-03-24 18:31:14.249224
3786,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400897331612,1742833874.351588,2025-03-24 18:31:14.351588
3787,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400897434012,1742833874.454101,2025-03-24 18:31:14.454101
3788,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400897536427,1742833874.556407,2025-03-24 18:31:14.556407
3789,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400897638826,1742833874.658821,2025-03-24 18:31:14.658821
3790,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5061222839,1742833874.684862,2025-03-24 18:31:14.684862
3791,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400897741200,1742833874.761371,2025-03-24 18:31:14.761371
3792,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400897843617,1742833874.863568,2025-03-24 18:31:14.863568
3793,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5061427595,1742833874.889666,2025-03-24 18:31:14.889666
3794,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-25,,,2400897946010,1742833874.966121,2025-03-24 18:31:14.966121
3795,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5061529997,1742833874.991994,2025-03-24 18:31:14.991994
3796,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400898048423,1742833875.068674,2025-03-24 18:31:15.068674
3797,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5061632399,1742833875.094471,2025-03-24 18:31:15.094471
3798,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400898150813,1742833875.171037,2025-03-24 18:31:15.171037
3799,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,5061734799,1742833875.196712,2025-03-24 18:31:15.196712
3800,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400898254637,1742833875.274863,2025-03-24 18:31:15.274863
3801,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-84,,,5061837197,1742833875.29953,2025-03-24 18:31:15.299530
3802,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400898355605,1742833875.37584,2025-03-24 18:31:15.375840
3803,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5061939604,1742833875.401676,2025-03-24 18:31:15.401676
3804,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400898458017,1742833875.478106,2025-03-24 18:31:15.478106
3805,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5062041995,1742833875.503949,2025-03-24 18:31:15.503949
3806,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400898562242,1742833875.582484,2025-03-24 18:31:15.582484
3807,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5062144456,1742833875.606431,2025-03-24 18:31:15.606431
3808,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400898662821,1742833875.683032,2025-03-24 18:31:15.683032
3809,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400898765211,1742833875.785109,2025-03-24 18:31:15.785109
3810,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5062349195,1742833875.811205,2025-03-24 18:31:15.811205
3811,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400898867602,1742833875.887834,2025-03-24 18:31:15.887834
3812,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-85,,,,1742833875.929569,2025-03-24 18:31:15.929569
3813,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-86,,,,1742833875.930203,2025-03-24 18:31:15.930203
3814,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400898970018,1742833875.990075,2025-03-24 18:31:15.990075
3815,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5062553999,1742833876.015932,2025-03-24 18:31:16.015932
3816,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400899072429,1742833876.092606,2025-03-24 18:31:16.092606
3817,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400899174812,1742833876.194743,2025-03-24 18:31:16.194743
3818,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5062758807,1742833876.220786,2025-03-24 18:31:16.220786
3819,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400899277198,1742833876.297348,2025-03-24 18:31:16.297348
3820,180,34:36:54:d4:79:03,34:36:54:d4:79:03,33:33:ff:e9:54:54,0x0020,1,1,2412,4,False,False,-34,,,,1742833876.298365,2025-03-24 18:31:16.298365
3821,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,5062861193,1742833876.323203,2025-03-24 18:31:16.323203
3822,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400899379626,1742833876.399816,2025-03-24 18:31:16.399816
3823,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5062963599,1742833876.425617,2025-03-24 18:31:16.425617
3824,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400899482002,1742833876.502065,2025-03-24 18:31:16.502065
3825,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5063066076,1742833876.528016,2025-03-24 18:31:16.528016
3826,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400899584413,1742833876.604604,2025-03-24 18:31:16.604604
3827,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5063168393,1742833876.630421,2025-03-24 18:31:16.630421
3828,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400899686796,1742833876.706987,2025-03-24 18:31:16.706987
3829,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5063270793,1742833876.733555,2025-03-24 18:31:16.733555
3830,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400899789476,1742833876.809617,2025-03-24 18:31:16.809617
3831,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5063373195,1742833876.835331,2025-03-24 18:31:16.835331
3832,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400899891598,1742833876.911645,2025-03-24 18:31:16.911645
3833,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5063475600,1742833876.937531,2025-03-24 18:31:16.937531
3834,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400899994013,1742833877.013976,2025-03-24 18:31:17.013976
3835,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5063577999,1742833877.039884,2025-03-24 18:31:17.039884
3836,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400900096412,1742833877.116598,2025-03-24 18:31:17.116598
3837,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5063681664,1742833877.143639,2025-03-24 18:31:17.143639
3838,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400900198805,1742833877.218926,2025-03-24 18:31:17.218926
3839,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5063782796,1742833877.244705,2025-03-24 18:31:17.244705
3840,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400900301405,1742833877.321533,2025-03-24 18:31:17.321533
3841,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5063885194,1742833877.347164,2025-03-24 18:31:17.347164
3842,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400900403605,1742833877.423717,2025-03-24 18:31:17.423717
3843,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5063987599,1742833877.44956,2025-03-24 18:31:17.449560
3844,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400900506375,1742833877.526397,2025-03-24 18:31:17.526397
3845,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5064089997,1742833877.551882,2025-03-24 18:31:17.551882
3846,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400900608394,1742833877.628319,2025-03-24 18:31:17.628319
3847,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5064192400,1742833877.654344,2025-03-24 18:31:17.654344
3848,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400900710806,1742833877.730963,2025-03-24 18:31:17.730963
3849,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5064294797,1742833877.756733,2025-03-24 18:31:17.756733
3850,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400900813230,1742833877.83316,2025-03-24 18:31:17.833160
3851,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5064397214,1742833877.859166,2025-03-24 18:31:17.859166
3852,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400900915612,1742833877.935722,2025-03-24 18:31:17.935722
3853,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5064499599,1742833877.961542,2025-03-24 18:31:17.961542
3854,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400901018012,1742833878.037976,2025-03-24 18:31:18.037976
3855,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5064601995,1742833878.063882,2025-03-24 18:31:18.063882
3856,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901120393,1742833878.14049,2025-03-24 18:31:18.140490
3857,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5064705651,1742833878.1676,2025-03-24 18:31:18.167600
3858,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400901222809,1742833878.242632,2025-03-24 18:31:18.242632
3859,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833878.254426,2025-03-24 18:31:18.254426
3860,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833878.255079,2025-03-24 18:31:18.255079
3861,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5064806797,1742833878.272452,2025-03-24 18:31:18.272452
3862,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901325225,1742833878.345305,2025-03-24 18:31:18.345305
3863,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742833878.359189,2025-03-24 18:31:18.359189
3864,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5064909200,1742833878.371233,2025-03-24 18:31:18.371233
3865,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901428090,1742833878.447938,2025-03-24 18:31:18.447938
3866,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901530005,1742833878.549827,2025-03-24 18:31:18.549827
3867,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5065113996,1742833878.575808,2025-03-24 18:31:18.575808
3868,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901632394,1742833878.652446,2025-03-24 18:31:18.652446
3869,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5065216396,1742833878.678221,2025-03-24 18:31:18.678221
3870,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901734821,1742833878.754926,2025-03-24 18:31:18.754926
3871,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5065318792,1742833878.780602,2025-03-24 18:31:18.780602
3872,72,34:c9:3d:d1:0a:33,,ff:ff:ff:ff:ff:ff,0x001e,6,1,2412,6,False,False,-72,,,,1742833878.79954,2025-03-24 18:31:18.799540
3873,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901837229,1742833878.857069,2025-03-24 18:31:18.857069
3874,140,34:36:54:d4:79:03,34:36:54:d4:79:03,01:00:5e:00:00:fb,0x0020,1,1,2412,4,False,False,-34,,,,1742833878.858065,2025-03-24 18:31:18.858065
3875,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5065421194,1742833878.882997,2025-03-24 18:31:18.882997
3876,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400901939607,1742833878.95968,2025-03-24 18:31:18.959680
3877,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5065523599,1742833878.985414,2025-03-24 18:31:18.985414
3878,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902041999,1742833879.061832,2025-03-24 18:31:19.061832
3879,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5065625994,1742833879.087799,2025-03-24 18:31:19.087799
3880,109,ff:ff:ff:ff:ff:ff,b8:b7:f1:ca:1a:aa,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-91,,,,1742833879.131224,2025-03-24 18:31:19.131224
3881,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902144397,1742833879.164455,2025-03-24 18:31:19.164455
3882,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5065728399,1742833879.190194,2025-03-24 18:31:19.190194
3883,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902246805,1742833879.266598,2025-03-24 18:31:19.266598
3884,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5065830831,1742833879.29261,2025-03-24 18:31:19.292610
3885,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902349195,1742833879.36922,2025-03-24 18:31:19.369220
3886,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5065933195,1742833879.395161,2025-03-24 18:31:19.395161
3887,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902451592,1742833879.471401,2025-03-24 18:31:19.471401
3888,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902554023,1742833879.573821,2025-03-24 18:31:19.573821
3889,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5066138001,1742833879.599774,2025-03-24 18:31:19.599774
3890,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902656428,1742833879.676232,2025-03-24 18:31:19.676232
3891,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5066240394,1742833879.703809,2025-03-24 18:31:19.703809
3892,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902758817,1742833879.778877,2025-03-24 18:31:19.778877
3893,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5066342795,1742833879.804569,2025-03-24 18:31:19.804569
3894,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902861218,1742833879.88101,2025-03-24 18:31:19.881010
3895,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5066445320,1742833879.907279,2025-03-24 18:31:19.907279
3896,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400902963595,1742833879.983602,2025-03-24 18:31:19.983602
3897,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5066547691,1742833880.009454,2025-03-24 18:31:20.009454
3898,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400903066027,1742833880.086056,2025-03-24 18:31:20.086056
3899,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5066649994,1742833880.111754,2025-03-24 18:31:20.111754
3900,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400903168419,1742833880.18845,2025-03-24 18:31:20.188450
3901,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5066752471,1742833880.214241,2025-03-24 18:31:20.214241
3902,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400903270803,1742833880.291015,2025-03-24 18:31:20.291015
3903,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5066854877,1742833880.316617,2025-03-24 18:31:20.316617
3904,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400903373211,1742833880.39324,2025-03-24 18:31:20.393240
3905,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,5066958492,1742833880.420242,2025-03-24 18:31:20.420242
3906,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400903475631,1742833880.495398,2025-03-24 18:31:20.495398
3907,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,5067059594,1742833880.521348,2025-03-24 18:31:20.521348
3908,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833880.579319,2025-03-24 18:31:20.579319
3909,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742833880.580086,2025-03-24 18:31:20.580086
3910,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400903578015,1742833880.597768,2025-03-24 18:31:20.597768
