packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
12512,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.046385,2020-07-13 17:24:42.046385
12513,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.04639,2020-07-13 17:24:42.046390
12514,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.046409,2020-07-13 17:24:42.046409
12515,698,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.046415,2020-07-13 17:24:42.046415
12516,153,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.046419,2020-07-13 17:24:42.046419
12517,121,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.046423,2020-07-13 17:24:42.046423
12518,121,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.046431,2020-07-13 17:24:42.046431
12519,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.046439,2020-07-13 17:24:42.046439
12520,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650282.047337,2020-07-13 17:24:42.047337
12521,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-32,,,,1594650282.048327,2020-07-13 17:24:42.048327
12522,252,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.048336,2020-07-13 17:24:42.048336
12523,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.048342,2020-07-13 17:24:42.048342
12524,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.055328,2020-07-13 17:24:42.055328
12525,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.055336,2020-07-13 17:24:42.055336
12526,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.055343,2020-07-13 17:24:42.055343
12527,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.05535,2020-07-13 17:24:42.055350
12528,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.055357,2020-07-13 17:24:42.055357
12529,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.055364,2020-07-13 17:24:42.055364
12530,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,700518487,1594650282.102707,2020-07-13 17:24:42.102707
12531,166,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.147089,2020-07-13 17:24:42.147089
12532,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.147096,2020-07-13 17:24:42.147096
12533,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650282.168955,2020-07-13 17:24:42.168955
12534,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650282.168962,2020-07-13 17:24:42.168962
12535,278,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.168971,2020-07-13 17:24:42.168971
12536,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-32,,,,1594650282.168977,2020-07-13 17:24:42.168977
12537,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.171958,2020-07-13 17:24:42.171958
12538,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.171965,2020-07-13 17:24:42.171965
12539,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,700620848,1594650282.205081,2020-07-13 17:24:42.205081
12540,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650282.264089,2020-07-13 17:24:42.264089
12541,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650282.264097,2020-07-13 17:24:42.264097
12542,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-32,,15,,1594650282.264104,2020-07-13 17:24:42.264104
12543,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.264111,2020-07-13 17:24:42.264111
12544,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.26671,2020-07-13 17:24:42.266710
12545,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650282.266717,2020-07-13 17:24:42.266717
12546,349,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.267957,2020-07-13 17:24:42.267957
12547,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.267964,2020-07-13 17:24:42.267964
12548,311,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,9e:3b:ad:be:ba:57,0x0005,0,9,1,2412,6,False,False,-34,,,700700190,1594650282.284334,2020-07-13 17:24:42.284334
12549,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,700723278,1594650282.30746,2020-07-13 17:24:42.307460
12550,311,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,9e:3b:ad:be:ba:57,0x0005,0,9,1,2412,6,False,False,-32,,,700810383,1594650282.394593,2020-07-13 17:24:42.394593
12551,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650282.397712,2020-07-13 17:24:42.397712
12552,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-32,,,,1594650282.39772,2020-07-13 17:24:42.397720
12553,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.39773,2020-07-13 17:24:42.397730
12554,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.397736,2020-07-13 17:24:42.397736
12555,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.397742,2020-07-13 17:24:42.397742
12556,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.397749,2020-07-13 17:24:42.397749
12557,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.397756,2020-07-13 17:24:42.397756
12558,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650282.397769,2020-07-13 17:24:42.397769
12559,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650282.397775,2020-07-13 17:24:42.397775
12560,1219,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.397798,2020-07-13 17:24:42.397798
12561,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.397805,2020-07-13 17:24:42.397805
12562,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.400087,2020-07-13 17:24:42.400087
12563,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.400094,2020-07-13 17:24:42.400094
12564,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-30,,,700825655,1594650282.409839,2020-07-13 17:24:42.409839
12565,222,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.411712,2020-07-13 17:24:42.411712
12566,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.411719,2020-07-13 17:24:42.411719
12567,311,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,9e:3b:ad:be:ba:57,0x0005,0,9,1,2412,6,False,False,-32,,,700853587,1594650282.43784,2020-07-13 17:24:42.437840
12568,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650282.501397,2020-07-13 17:24:42.501397
12569,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650282.501419,2020-07-13 17:24:42.501419
12570,180,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-32,,15,,1594650282.501429,2020-07-13 17:24:42.501429
12571,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.501435,2020-07-13 17:24:42.501435
12572,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.504222,2020-07-13 17:24:42.504222
12573,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.504229,2020-07-13 17:24:42.504229
12574,775,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.504238,2020-07-13 17:24:42.504238
12575,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.504244,2020-07-13 17:24:42.504244
12576,1072,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.505342,2020-07-13 17:24:42.505342
12577,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.505348,2020-07-13 17:24:42.505348
12578,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,700928091,1594650282.512343,2020-07-13 17:24:42.512343
12579,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650282.598482,2020-07-13 17:24:42.598482
12580,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650282.598489,2020-07-13 17:24:42.598489
12581,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.598497,2020-07-13 17:24:42.598497
12582,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-32,,,,1594650282.598503,2020-07-13 17:24:42.598503
12583,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,701030498,1594650282.614721,2020-07-13 17:24:42.614721
12584,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.644471,2020-07-13 17:24:42.644471
12585,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.644478,2020-07-13 17:24:42.644478
12586,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650282.644484,2020-07-13 17:24:42.644484
12587,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650282.64449,2020-07-13 17:24:42.644490
12588,558,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-32,,15,,1594650282.644498,2020-07-13 17:24:42.644498
12589,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.644504,2020-07-13 17:24:42.644504
12590,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.64597,2020-07-13 17:24:42.645970
12591,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650282.645978,2020-07-13 17:24:42.645978
12592,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,701132910,1594650282.717095,2020-07-13 17:24:42.717095
12593,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650282.737346,2020-07-13 17:24:42.737346
12594,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-32,,,,1594650282.737353,2020-07-13 17:24:42.737353
12595,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.737361,2020-07-13 17:24:42.737361
12596,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650282.737367,2020-07-13 17:24:42.737367
12597,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.739096,2020-07-13 17:24:42.739096
12598,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650282.739103,2020-07-13 17:24:42.739103
12599,381,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.739111,2020-07-13 17:24:42.739111
12600,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.739117,2020-07-13 17:24:42.739117
12601,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,701235277,1594650282.819475,2020-07-13 17:24:42.819475
12602,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-32,,,,1594650282.831471,2020-07-13 17:24:42.831471
12603,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-32,,,,1594650282.831479,2020-07-13 17:24:42.831479
12604,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.831488,2020-07-13 17:24:42.831488
12605,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650282.831494,2020-07-13 17:24:42.831494
12606,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650282.831506,2020-07-13 17:24:42.831506
12607,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650282.831513,2020-07-13 17:24:42.831513
12608,1379,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.831523,2020-07-13 17:24:42.831523
12609,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.83153,2020-07-13 17:24:42.831530
12610,1365,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.832597,2020-07-13 17:24:42.832597
12611,1205,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,,,15,,1594650282.832603,2020-07-13 17:24:42.832603
12612,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650282.832611,2020-07-13 17:24:42.832611
12613,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.832625,2020-07-13 17:24:42.832625
12614,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.832631,2020-07-13 17:24:42.832631
12615,222,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.835977,2020-07-13 17:24:42.835977
12616,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650282.835984,2020-07-13 17:24:42.835984
12617,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,701337695,1594650282.921853,2020-07-13 17:24:42.921853
12618,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650282.925726,2020-07-13 17:24:42.925726
12619,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650282.925733,2020-07-13 17:24:42.925733
12620,180,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650282.925741,2020-07-13 17:24:42.925741
12621,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-32,,,,1594650282.925758,2020-07-13 17:24:42.925758
12622,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.927475,2020-07-13 17:24:42.927475
12623,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.927482,2020-07-13 17:24:42.927482
12624,862,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.92749,2020-07-13 17:24:42.927490
12625,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.927496,2020-07-13 17:24:42.927496
12626,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.929101,2020-07-13 17:24:42.929101
12627,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.929108,2020-07-13 17:24:42.929108
12628,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,True,False,-26,,15,,1594650282.929117,2020-07-13 17:24:42.929117
12629,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.929123,2020-07-13 17:24:42.929123
12630,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.929129,2020-07-13 17:24:42.929129
12631,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.929136,2020-07-13 17:24:42.929136
12632,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.929143,2020-07-13 17:24:42.929143
12633,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650282.929153,2020-07-13 17:24:42.929153
12634,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.930099,2020-07-13 17:24:42.930099
12635,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.930106,2020-07-13 17:24:42.930106
12636,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.930113,2020-07-13 17:24:42.930113
12637,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.930123,2020-07-13 17:24:42.930123
12638,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.93013,2020-07-13 17:24:42.930130
12639,914,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650282.935355,2020-07-13 17:24:42.935355
12640,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.935363,2020-07-13 17:24:42.935363
12641,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.935371,2020-07-13 17:24:42.935371
12642,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.935377,2020-07-13 17:24:42.935377
12643,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.935385,2020-07-13 17:24:42.935385
12644,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.935391,2020-07-13 17:24:42.935391
12645,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650282.935401,2020-07-13 17:24:42.935401
12646,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.935407,2020-07-13 17:24:42.935407
12647,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-36,,,,1594650282.935413,2020-07-13 17:24:42.935413
12648,1379,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650282.936478,2020-07-13 17:24:42.936478
12649,1365,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,,,15,,1594650282.936485,2020-07-13 17:24:42.936485
12650,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-32,,,,1594650282.936491,2020-07-13 17:24:42.936491
12651,350,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650282.936499,2020-07-13 17:24:42.936499
12652,64,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0019,1,9,1,2412,6,False,False,-34,,,,1594650282.936506,2020-07-13 17:24:42.936506
12653,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650283.021491,2020-07-13 17:24:43.021491
12654,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650283.021499,2020-07-13 17:24:43.021499
12655,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650283.021506,2020-07-13 17:24:43.021506
